ID,STATE,COUNTY,RPL_THEMES
45,ALABAMA,Autauga,0.4354
46,ALABAMA,Blount,0.4242
47,ALABAMA,Butler,0.8653
48,ALABAMA,Coffee,0.5408
50,ALABAMA,Calhoun,0.8252
51,ALABAMA,Chambers,0.7382
52,ALABAMA,Colbert,0.4274
54,ALABAMA,Covington,0.7723
57,ALABAMA,Cullman,0.5182
58,ALABAMA,Dale,0.7599
59,ALABAMA,Limestone,0.5296
60,ALABAMA,Elmore,0.5401
61,ALABAMA,Etowah,0.6564
62,ALABAMA,Madison,0.3076
64,ALABAMA,Henry,0.5519
65,ALABAMA,Morgan,0.6895
66,ALABAMA,Houston,0.6838
67,ALABAMA,Randolph,0.7191
69,ALABAMA,Jackson,0.5726
70,ALABAMA,Lauderdale,0.4468
75,ALABAMA,Lawrence,0.4952
77,ALABAMA,Marshall,0.7261
78,ALABAMA,Mobile,0.7532
80,ALABAMA,Russell,0.9115
81,ALABAMA,St. Clair,0.3656
83,ALABAMA,Shelby,0.1169
84,ALABAMA,Talladega,0.8736
1257,ALABAMA,Geneva,0.7955
1259,ALABAMA,Jefferson,0.6621
1292,ALABAMA,Lamar,0.6264
1450,ALABAMA,Baldwin,0.2162
1451,ALABAMA,Tallapoosa,0.8863
1452,ALABAMA,Cherokee,0.4516
1453,ALABAMA,Lee,0.6602
1454,ALABAMA,Chilton,0.7602
1455,ALABAMA,Clay,0.564
1460,ALABAMA,Crenshaw,0.6873
1461,ALABAMA,Marion,0.671
1462,ALABAMA,DeKalb,0.8022
1463,ALABAMA,Fayette,0.7038
1464,ALABAMA,Pike,0.9016
1467,ALABAMA,Tuscaloosa,0.6255
2224,ALABAMA,Bibb,0.6003
2260,ALABAMA,Coosa,0.5261
2262,ALABAMA,Escambia,0.8557
2263,ALABAMA,Montgomery,0.8427
2266,ALABAMA,Pickens,0.9207
2268,ALABAMA,Walker,0.7452
2270,ALABAMA,Washington,0.7303
2594,ALABAMA,Cleburne,0.5417
2597,ALABAMA,Franklin,0.8417
2601,ALABAMA,Winston,0.7025
2603,ALABAMA,Clarke,0.8471
2834,ALABAMA,Choctaw,0.8748
2837,ALABAMA,Conecuh,0.8086
2838,ALABAMA,Marengo,0.7621
2839,ALABAMA,Monroe,0.7481
2983,ALABAMA,Hale,0.9599
3087,ALABAMA,Dallas,0.949
3094,ALABAMA,Macon,0.8971
3097,ALABAMA,Sumter,0.9557
3150,ALABAMA,Bullock,0.8898
3152,ALABAMA,Wilcox,0.928
3188,ALABAMA,Barbour,0.9959
3190,ALABAMA,Greene,0.9854
3206,ALABAMA,Perry,0.9949
3236,ALABAMA,Lowndes,0.9188
71,ALASKA,Valdez-Cordova,0.2704
235,ALASKA,Kodiak Island,0.7006
1341,ALASKA,Skagway,0.1685
1344,ALASKA,Wrangell City and Borough,0.5618
1432,ALASKA,Yukon-Koyukuk,0.8812
1456,ALASKA,Kenai Peninsula,0.4073
1458,ALASKA,Petersburg,0.665
1465,ALASKA,Sitka City and Borough,0.4022
1468,ALASKA,Denali,0.101
1469,ALASKA,Fairbanks North Star,0.3446
1471,ALASKA,Juneau City and Borough,0.2987
2228,ALASKA,Ketchikan Gateway,0.5548
2272,ALASKA,Anchorage,0.4602
2273,ALASKA,Haines,0.207
2591,ALASKA,Bristol Bay,0.3525
2598,ALASKA,Hoonah-Angoon,0.4178
2604,ALASKA,Matanuska-Susitna,0.3172
2605,ALASKA,Prince of Wales-Hyder,0.7662
2607,ALASKA,Southeast Fairbanks,0.5838
2840,ALASKA,Yakutat City and Borough,0.5873
2910,ALASKA,North Slope,0.7344
2984,ALASKA,Aleutians East,0.5803
3083,ALASKA,Aleutians West,0.4927
3088,ALASKA,Dillingham,0.8682
3090,ALASKA,Lake and Peninsula,0.7978
3092,ALASKA,Nome,0.9299
3153,ALASKA,Northwest Arctic,0.9354
3207,ALASKA,Bethel,0.9748
3237,ALASKA,Kusilvak,0.9334
73,ARIZONA,Pinal,0.8592
241,ARIZONA,Maricopa,0.6354
247,ARIZONA,Mohave,0.8624
1473,ARIZONA,Cochise,0.9064
1474,ARIZONA,Pima,0.8828
1475,ARIZONA,Yavapai,0.521
2241,ARIZONA,Coconino,0.7131
2261,ARIZONA,Greenlee,0.6188
2609,ARIZONA,Gila,0.899
2914,ARIZONA,Graham,0.964
2915,ARIZONA,La Paz,0.9236
3098,ARIZONA,Navajo,0.9955
3099,ARIZONA,Santa Cruz,0.9318
3100,ARIZONA,Yuma,0.9895
3209,ARIZONA,Apache,0.9885
76,ARKANSAS,Boone,0.4379
79,ARKANSAS,Bradley,0.9803
85,ARKANSAS,Crawford,0.6105
86,ARKANSAS,Cross,0.7013
88,ARKANSAS,Faulkner,0.4774
90,ARKANSAS,Franklin,0.5943
91,ARKANSAS,Garland,0.828
93,ARKANSAS,Grant,0.3541
94,ARKANSAS,Madison,0.6535
95,ARKANSAS,Independence,0.7525
99,ARKANSAS,Logan,0.8045
105,ARKANSAS,Lonoke,0.3309
106,ARKANSAS,Pope,0.7936
112,ARKANSAS,Prairie,0.6548
113,ARKANSAS,Randolph,0.7166
115,ARKANSAS,Saline,0.3325
118,ARKANSAS,Sebastian,0.8328
119,ARKANSAS,White,0.7446
391,ARKANSAS,Dallas,0.8777
398,ARKANSAS,Desha,0.9596
1476,ARKANSAS,Ashley,0.8576
1477,ARKANSAS,Baxter,0.2793
1478,ARKANSAS,Cleburne,0.2083
1479,ARKANSAS,Benton,0.2707
1482,ARKANSAS,Carroll,0.5952
1483,ARKANSAS,Clark,0.7892
1487,ARKANSAS,Cleveland,0.5643
1490,ARKANSAS,Conway,0.7589
1492,ARKANSAS,Craighead,0.8041
1493,ARKANSAS,Drew,0.801
1494,ARKANSAS,Greene,0.5834
1496,ARKANSAS,Hot Spring,0.8188
1497,ARKANSAS,Howard,0.9045
1500,ARKANSAS,Johnson,0.8768
1503,ARKANSAS,Lafayette,0.7898
1506,ARKANSAS,Lawrence,0.6471
1507,ARKANSAS,Little River,0.6306
1508,ARKANSAS,Miller,0.9124
1509,ARKANSAS,Ouachita,0.8656
1510,ARKANSAS,Perry,0.636
1511,ARKANSAS,Pike,0.7124
1512,ARKANSAS,Union,0.8054
1514,ARKANSAS,Washington,0.6745
2264,ARKANSAS,Arkansas,0.7787
2265,ARKANSAS,Calhoun,0.5481
2269,ARKANSAS,Columbia,0.9398
2275,ARKANSAS,Clay,0.6529
2278,ARKANSAS,Pulaski,0.6287
2279,ARKANSAS,Searcy,0.4376
2280,ARKANSAS,Sharp,0.6191
2281,ARKANSAS,Van Buren,0.7226
2285,ARKANSAS,Yell,0.8783
2611,ARKANSAS,Fulton,0.6688
2612,ARKANSAS,Hempstead,0.9468
2613,ARKANSAS,Newton,0.2815
2614,ARKANSAS,Izard,0.5697
2615,ARKANSAS,Poinsett,0.8268
2616,ARKANSAS,Jackson,0.765
2618,ARKANSAS,Marion,0.5175
2619,ARKANSAS,Montgomery,0.7
2620,ARKANSAS,Scott,0.8873
2623,ARKANSAS,Stone,0.5102
2625,ARKANSAS,Woodruff,0.849
2819,ARKANSAS,Polk,0.8949
2824,ARKANSAS,Sevier,0.7675
2842,ARKANSAS,Jefferson,0.9436
2844,ARKANSAS,Lincoln,0.8134
2846,ARKANSAS,Mississippi,0.9554
2986,ARKANSAS,Crittenden,0.9341
2989,ARKANSAS,Monroe,0.8516
2993,ARKANSAS,Nevada,0.8841
3102,ARKANSAS,Chicot,0.9968
3103,ARKANSAS,St. Francis,0.9691
3155,ARKANSAS,Phillips,0.9239
3211,ARKANSAS,Lee,0.9656
96,CALIFORNIA,El Dorado,0.1838
98,CALIFORNIA,Humboldt,0.7605
100,CALIFORNIA,Inyo,0.5701
102,CALIFORNIA,Placer,0.1519
104,CALIFORNIA,San Luis Obispo,0.3739
107,CALIFORNIA,Shasta,0.7022
109,CALIFORNIA,Siskiyou,0.7223
120,CALIFORNIA,Butte,0.8064
1480,CALIFORNIA,Nevada,0.2045
1481,CALIFORNIA,Plumas,0.2653
1484,CALIFORNIA,Sierra,0.0452
1485,CALIFORNIA,Trinity,0.7411
1488,CALIFORNIA,Tuolumne,0.4688
1515,CALIFORNIA,Calaveras,0.235
1516,CALIFORNIA,Lake,0.9178
1518,CALIFORNIA,Lassen,0.5997
1519,CALIFORNIA,Marin,0.2701
1520,CALIFORNIA,Mariposa,0.5293
1521,CALIFORNIA,Modoc,0.7516
2271,CALIFORNIA,Napa,0.5051
2276,CALIFORNIA,Santa Cruz,0.543
2277,CALIFORNIA,Sonoma,0.4035
2282,CALIFORNIA,Tehama,0.9624
2286,CALIFORNIA,Amador,0.5334
2287,CALIFORNIA,Del Norte,0.9713
2288,CALIFORNIA,Mono,0.1408
2289,CALIFORNIA,Ventura,0.4828
2617,CALIFORNIA,San Benito,0.5245
2626,CALIFORNIA,Alpine,0.7287
2628,CALIFORNIA,Glenn,0.8895
2629,CALIFORNIA,Mendocino,0.8818
2631,CALIFORNIA,Riverside,0.7939
2632,CALIFORNIA,San Diego,0.5596
2633,CALIFORNIA,Solano,0.5911
2634,CALIFORNIA,Yolo,0.6768
2827,CALIFORNIA,Los Angeles,0.7682
2829,CALIFORNIA,Monterey,0.799
2833,CALIFORNIA,Santa Clara,0.3557
2835,CALIFORNIA,Sutter,0.8822
2836,CALIFORNIA,Yuba,0.942
2848,CALIFORNIA,Alameda,0.4701
2849,CALIFORNIA,Contra Costa,0.4057
2850,CALIFORNIA,Orange,0.4191
2851,CALIFORNIA,Sacramento,0.7338
2852,CALIFORNIA,San Mateo,0.265
2853,CALIFORNIA,Santa Barbara,0.7111
2922,CALIFORNIA,San Bernardino,0.901
2979,CALIFORNIA,San Francisco,0.3911
2987,CALIFORNIA,San Joaquin,0.8892
2988,CALIFORNIA,Stanislaus,0.8675
2994,CALIFORNIA,Madera,0.9541
3095,CALIFORNIA,Colusa,0.7436
3151,CALIFORNIA,Kings,0.9707
3156,CALIFORNIA,Merced,0.9717
3157,CALIFORNIA,Kern,0.9659
3212,CALIFORNIA,Fresno,0.9611
3214,CALIFORNIA,Tulare,0.9417
3239,CALIFORNIA,Imperial,0.9978
11,COLORADO,Sedgwick,0.6936
42,COLORADO,Teller,0.0729
43,COLORADO,Washington,0.2822
49,COLORADO,Prowers,0.9392
55,COLORADO,Pueblo,0.8669
111,COLORADO,Rio Blanco,0.3401
116,COLORADO,Elbert,0
121,COLORADO,Clear Creek,0.0197
122,COLORADO,Mesa,0.5755
124,COLORADO,Gilpin,0.0022
125,COLORADO,Gunnison,0.1392
126,COLORADO,Jackson,0.1137
128,COLORADO,Montrose,0.7153
129,COLORADO,Lake,0.4452
130,COLORADO,Park,0.0006
131,COLORADO,La Plata,0.1086
133,COLORADO,Las Animas,0.8373
134,COLORADO,Logan,0.628
135,COLORADO,Montezuma,0.4946
1495,COLORADO,Alamosa,0.9452
1498,COLORADO,Arapahoe,0.2662
1499,COLORADO,Archuleta,0.257
1501,COLORADO,Baca,0.6086
1504,COLORADO,Grand,0.0987
1513,COLORADO,Jefferson,0.0627
1517,COLORADO,Kiowa,0.3188
1522,COLORADO,Boulder,0.1704
1523,COLORADO,Broomfield,0.049
1524,COLORADO,Chaffee,0.2389
1525,COLORADO,Cheyenne,0.2589
1526,COLORADO,Custer,0.2433
1527,COLORADO,Delta,0.6866
1528,COLORADO,Kit Carson,0.5153
1529,COLORADO,Douglas,0.015
1530,COLORADO,El Paso,0.3927
1531,COLORADO,Fremont,0.6525
1532,COLORADO,Larimer,0.1194
1533,COLORADO,Mineral,0.0261
1534,COLORADO,Moffat,0.5471
1535,COLORADO,Phillips,0.2955
1536,COLORADO,Pitkin,0.0656
1537,COLORADO,Ouray,0.0239
1538,COLORADO,Routt,0.0634
1539,COLORADO,San Miguel,0.0331
1540,COLORADO,Weld,0.3994
2290,COLORADO,Dolores,0.1516
2291,COLORADO,Garfield,0.351
2292,COLORADO,Eagle,0.1369
2293,COLORADO,Hinsdale,0.0624
2294,COLORADO,Huerfano,0.5955
2295,COLORADO,Yuma,0.5637
2296,COLORADO,Lincoln,0.4857
2297,COLORADO,Morgan,0.7414
2298,COLORADO,Saguache,0.807
2301,COLORADO,San Juan,0.1283
2302,COLORADO,Summit,0.0707
2621,COLORADO,Bent,0.8981
2622,COLORADO,Denver,0.4197
2624,COLORADO,Otero,0.9561
2627,COLORADO,Rio Grande,0.9586
2845,COLORADO,Conejos,0.9325
2855,COLORADO,Adams,0.5892
2856,COLORADO,Crowley,0.893
3096,COLORADO,Costilla,0.9379
138,CONNECTICUT,Windham,0.4232
139,CONNECTICUT,Litchfield,0.0818
142,CONNECTICUT,Middlesex,0.1182
146,CONNECTICUT,New London,0.3561
1542,CONNECTICUT,Tolland,0.0694
2299,CONNECTICUT,Fairfield,0.4497
2300,CONNECTICUT,New Haven,0.5223
2635,CONNECTICUT,Hartford,0.515
149,DELAWARE,Kent,0.7268
1544,DELAWARE,New Castle,0.3761
1547,DELAWARE,Sussex,0.4019
2638,DISTRICT OF COLUMBIA,District of Columbia,0.5965
123,FLORIDA,Polk,0.9035
140,FLORIDA,Clay,0.3803
141,FLORIDA,Pasco,0.6344
143,FLORIDA,Escambia,0.4863
144,FLORIDA,Nassau,0.2459
153,FLORIDA,St. Johns,0.0761
154,FLORIDA,Santa Rosa,0.3096
1541,FLORIDA,St. Lucie,0.7185
1543,FLORIDA,Charlotte,0.4889
1545,FLORIDA,Citrus,0.6022
1546,FLORIDA,Volusia,0.5347
1548,FLORIDA,Alachua,0.4729
1550,FLORIDA,Bay,0.6076
1551,FLORIDA,Flagler,0.2799
1552,FLORIDA,Brevard,0.3713
1553,FLORIDA,Franklin,0.8083
1554,FLORIDA,Duval,0.692
1555,FLORIDA,Leon,0.4943
1556,FLORIDA,Levy,0.7793
1557,FLORIDA,Gilchrist,0.7567
1558,FLORIDA,Marion,0.7535
1559,FLORIDA,Gulf,0.592
1560,FLORIDA,Hernando,0.549
1561,FLORIDA,Okaloosa,0.386
1562,FLORIDA,Lake,0.6029
1563,FLORIDA,Pinellas,0.5169
1564,FLORIDA,Seminole,0.1844
1565,FLORIDA,Sumter,0.236
1566,FLORIDA,Suwannee,0.9424
1567,FLORIDA,Walton,0.5822
2267,FLORIDA,Baker,0.6803
2284,FLORIDA,Highlands,0.8729
2303,FLORIDA,Bradford,0.9264
2304,FLORIDA,Columbia,0.8596
2305,FLORIDA,Hillsborough,0.6701
2306,FLORIDA,Indian River,0.3962
2307,FLORIDA,Manatee,0.5197
2309,FLORIDA,Jefferson,0.5748
2310,FLORIDA,Martin,0.399
2311,FLORIDA,Monroe,0.4557
2313,FLORIDA,Palm Beach,0.5592
2314,FLORIDA,Sarasota,0.2538
2316,FLORIDA,Wakulla,0.4032
2630,FLORIDA,Washington,0.8939
2639,FLORIDA,Broward,0.5844
2640,FLORIDA,Jackson,0.9583
2642,FLORIDA,Lee,0.5525
2643,FLORIDA,Orange,0.6691
2644,FLORIDA,Osceola,0.8178
2857,FLORIDA,Collier,0.4618
2858,FLORIDA,Dixie,0.8994
2859,FLORIDA,Putnam,0.9525
2990,FLORIDA,Miami-Dade,0.8175
2992,FLORIDA,Okeechobee,0.9465
2996,FLORIDA,Calhoun,0.8401
2997,FLORIDA,Liberty,0.8334
2999,FLORIDA,Madison,0.9608
3000,FLORIDA,Taylor,0.8984
3001,FLORIDA,Union,0.8382
3101,FLORIDA,Glades,0.9048
3104,FLORIDA,Lafayette,0.9806
3140,FLORIDA,Hendry,0.9939
3158,FLORIDA,DeSoto,0.9618
3159,FLORIDA,Gadsden,0.9901
3160,FLORIDA,Holmes,0.9347
3215,FLORIDA,Hamilton,0.9908
3240,FLORIDA,Hardee,0.9831
147,GEORGIA,Camden,0.5159
151,GEORGIA,Carroll,0.7825
152,GEORGIA,Catoosa,0.1318
155,GEORGIA,Bartow,0.5914
156,GEORGIA,Cherokee,0.1185
159,GEORGIA,Columbia,0.1334
163,GEORGIA,Coweta,0.2427
165,GEORGIA,Dawson,0.1038
166,GEORGIA,Floyd,0.8854
167,GEORGIA,Fayette,0.0608
168,GEORGIA,Haralson,0.5427
169,GEORGIA,Gilmer,0.5599
171,GEORGIA,Glynn,0.7159
173,GEORGIA,Harris,0.1341
174,GEORGIA,Hart,0.7194
175,GEORGIA,Houston,0.5669
176,GEORGIA,Jackson,0.3516
178,GEORGIA,Jones,0.3793
179,GEORGIA,Monroe,0.4596
181,GEORGIA,Lumpkin,0.4338
182,GEORGIA,Walker,0.6408
183,GEORGIA,Morgan,0.2446
184,GEORGIA,Pickens,0.2796
186,GEORGIA,Pike,0.151
187,GEORGIA,Polk,0.8048
189,GEORGIA,Walton,0.293
191,GEORGIA,Ware,0.8449
196,GEORGIA,White,0.2357
222,GEORGIA,Bryan,0.3389
230,GEORGIA,Bulloch,0.8121
710,GEORGIA,Schley,0.8248
1549,GEORGIA,Heard,0.7232
1568,GEORGIA,Barrow,0.4204
1569,GEORGIA,Miller,0.7799
1570,GEORGIA,Butts,0.7653
1571,GEORGIA,Paulding,0.1376
1572,GEORGIA,Chatham,0.6949
1573,GEORGIA,Cobb,0.2669
1574,GEORGIA,Dade,0.5156
1575,GEORGIA,Effingham,0.2363
1576,GEORGIA,Elbert,0.8338
1577,GEORGIA,Forsyth,0.0373
1578,GEORGIA,Grady,0.9258
1579,GEORGIA,Greene,0.5379
1580,GEORGIA,Troup,0.9013
1581,GEORGIA,Habersham,0.7146
1582,GEORGIA,Jasper,0.6927
1583,GEORGIA,Lamar,0.4917
1585,GEORGIA,Lee,0.3519
1587,GEORGIA,Lincoln,0.5564
1588,GEORGIA,Lowndes,0.8662
1589,GEORGIA,Madison,0.6417
1590,GEORGIA,Oconee,0.0354
1592,GEORGIA,Oglethorpe,0.5217
1593,GEORGIA,Putnam,0.428
1595,GEORGIA,Rabun,0.5341
1597,GEORGIA,Spalding,0.8691
1598,GEORGIA,Stephens,0.7968
1599,GEORGIA,Thomas,0.9108
1600,GEORGIA,Towns,0.3258
1601,GEORGIA,Union,0.3115
1602,GEORGIA,Upson,0.8532
1603,GEORGIA,Wayne,0.9166
1604,GEORGIA,Wilkes,0.7561
2315,GEORGIA,Banks,0.5586
2317,GEORGIA,Baker,0.7424
2318,GEORGIA,Bleckley,0.7395
2319,GEORGIA,Chattahoochee,0.6379
2321,GEORGIA,Cook,0.851
2322,GEORGIA,Crawford,0.6815
2324,GEORGIA,Fannin,0.3003
2326,GEORGIA,Franklin,0.8462
2327,GEORGIA,Gordon,0.8806
2329,GEORGIA,Hall,0.6618
2331,GEORGIA,McIntosh,0.5863
2332,GEORGIA,Meriwether,0.8701
2334,GEORGIA,Montgomery,0.8465
2336,GEORGIA,Murray,0.7134
2339,GEORGIA,Newton,0.707
2340,GEORGIA,Pierce,0.657
2341,GEORGIA,Rockdale,0.5529
2342,GEORGIA,Screven,0.8525
2344,GEORGIA,Seminole,0.8344
2346,GEORGIA,Talbot,0.8589
2347,GEORGIA,Tift,0.8809
2348,GEORGIA,Treutlen,0.9471
2350,GEORGIA,Wilkinson,0.7873
2352,GEORGIA,Worth,0.7357
2636,GEORGIA,Brooks,0.8398
2641,GEORGIA,Lanier,0.8697
2645,GEORGIA,Appling,0.9669
2646,GEORGIA,Baldwin,0.8666
2648,GEORGIA,Brantley,0.6229
2649,GEORGIA,Burke,0.8455
2650,GEORGIA,Chattooga,0.9252
2651,GEORGIA,Clarke,0.7675
2652,GEORGIA,Decatur,0.9455
2653,GEORGIA,Douglas,0.5404
2654,GEORGIA,DeKalb,0.6611
2656,GEORGIA,Dodge,0.9223
2657,GEORGIA,Marion,0.8519
2658,GEORGIA,Echols,0.6615
2659,GEORGIA,Fulton,0.5268
2661,GEORGIA,Glascock,0.686
2662,GEORGIA,Irwin,0.8408
2663,GEORGIA,Henry,0.3137
2665,GEORGIA,Laurens,0.8013
2666,GEORGIA,Peach,0.9404
2667,GEORGIA,McDuffie,0.9376
2668,GEORGIA,Richmond,0.9328
2669,GEORGIA,Toombs,0.9761
2671,GEORGIA,Turner,0.9809
2673,GEORGIA,Wilcox,0.8169
2861,GEORGIA,Bacon,0.9389
2862,GEORGIA,Ben Hill,0.8726
2863,GEORGIA,Bibb,0.9175
2865,GEORGIA,Coffee,0.9506
2866,GEORGIA,Jenkins,0.8283
2867,GEORGIA,Crisp,0.9857
2868,GEORGIA,Johnson,0.9061
2869,GEORGIA,Liberty,0.8882
2870,GEORGIA,Emanuel,0.9768
2871,GEORGIA,Gwinnett,0.4347
2873,GEORGIA,Long,0.8271
2874,GEORGIA,Pulaski,0.8459
2875,GEORGIA,Webster,0.7876
2877,GEORGIA,Taylor,0.9197
2879,GEORGIA,Twiggs,0.758
2881,GEORGIA,Whitfield,0.8793
2998,GEORGIA,Washington,0.9462
3002,GEORGIA,Berrien,0.85
3003,GEORGIA,Clayton,0.9102
3004,GEORGIA,Dougherty,0.9513
3005,GEORGIA,Early,0.9201
3007,GEORGIA,Evans,0.9847
3009,GEORGIA,Muscogee,0.9003
3011,GEORGIA,Sumter,0.9764
3012,GEORGIA,Tattnall,0.908
3013,GEORGIA,Warren,0.8946
3105,GEORGIA,Candler,0.9828
3106,GEORGIA,Clay,0.9309
3107,GEORGIA,Clinch,0.9777
3108,GEORGIA,Jeff Davis,0.9373
3109,GEORGIA,Randolph,0.9739
3110,GEORGIA,Jefferson,0.9439
3111,GEORGIA,Telfair,0.8369
3112,GEORGIA,Mitchell,0.9879
3115,GEORGIA,Terrell,0.957
3161,GEORGIA,Wheeler,0.8124
3163,GEORGIA,Atkinson,0.9615
3165,GEORGIA,Charlton,0.8752
3168,GEORGIA,Colquitt,0.9812
3170,GEORGIA,Dooly,0.9484
3172,GEORGIA,Hancock,0.7984
3217,GEORGIA,Macon,0.9312
3218,GEORGIA,Quitman,0.9433
3219,GEORGIA,Stewart,0.9245
3235,GEORGIA,Calhoun,0.9774
3241,GEORGIA,Taliaferro,0.9089
2353,HAWAII,Hawaii,0.5771
2354,HAWAII,Kauai,0.3099
2674,HAWAII,Maui,0.3879
2876,HAWAII,Kalawao,0.3162
2882,HAWAII,Honolulu,0.472
190,IDAHO,Ada,0.1373
192,IDAHO,Camas,0.1338
193,IDAHO,Elmore,0.5882
197,IDAHO,Valley,0.0882
200,IDAHO,Bonner,0.2401
201,IDAHO,Boundary,0.3083
203,IDAHO,Butte,0.2462
204,IDAHO,Gem,0.6627
205,IDAHO,Kootenai,0.2328
206,IDAHO,Nez Perce,0.5067
253,IDAHO,Lincoln,0.5576
1586,IDAHO,Benewah,0.7334
1605,IDAHO,Bannock,0.579
1606,IDAHO,Bear Lake,0.2143
1607,IDAHO,Bingham,0.507
1608,IDAHO,Blaine,0.3239
1610,IDAHO,Boise,0.0672
1613,IDAHO,Bonneville,0.3634
1614,IDAHO,Jefferson,0.2525
1615,IDAHO,Lemhi,0.2997
1617,IDAHO,Canyon,0.7366
1618,IDAHO,Caribou,0.1917
1619,IDAHO,Lewis,0.5678
1620,IDAHO,Franklin,0.1414
1621,IDAHO,Fremont,0.5137
1622,IDAHO,Oneida,0.3424
1623,IDAHO,Shoshone,0.757
1625,IDAHO,Teton,0.1344
1627,IDAHO,Twin Falls,0.4955
1628,IDAHO,Washington,0.8506
2320,IDAHO,Minidoka,0.6783
2325,IDAHO,Payette,0.601
2345,IDAHO,Latah,0.2484
2355,IDAHO,Cassia,0.6732
2356,IDAHO,Clearwater,0.4401
2357,IDAHO,Custer,0.4369
2359,IDAHO,Idaho,0.5392
2361,IDAHO,Power,0.5162
2672,IDAHO,Gooding,0.7076
2676,IDAHO,Adams,0.2936
2883,IDAHO,Jerome,0.6736
2884,IDAHO,Owyhee,0.8245
3008,IDAHO,Madison,0.4029
3173,IDAHO,Clark,0.8911
33,ILLINOIS,Massac,0.7513
34,ILLINOIS,Williamson,0.4806
36,ILLINOIS,Adams,0.249
38,ILLINOIS,Boone,0.4697
44,ILLINOIS,Jefferson,0.8108
114,ILLINOIS,Coles,0.4978
157,ILLINOIS,Cumberland,0.1627
158,ILLINOIS,Livingston,0.4841
160,ILLINOIS,De Witt,0.129
164,ILLINOIS,Jasper,0.2417
170,ILLINOIS,Edgar,0.3433
177,ILLINOIS,Ford,0.3051
188,ILLINOIS,Hamilton,0.1529
202,ILLINOIS,Iroquois,0.3404
207,ILLINOIS,Clark,0.2073
208,ILLINOIS,Bureau,0.2863
209,ILLINOIS,Christian,0.2408
210,ILLINOIS,Macoupin,0.1987
211,ILLINOIS,Calhoun,0.1901
212,ILLINOIS,Carroll,0.1682
213,ILLINOIS,Clinton,0.1787
214,ILLINOIS,Edwards,0.2443
215,ILLINOIS,Effingham,0.199
216,ILLINOIS,Franklin,0.6092
217,ILLINOIS,Henry,0.201
218,ILLINOIS,Fulton,0.5761
219,ILLINOIS,Hancock,0.1232
220,ILLINOIS,Greene,0.1952
221,ILLINOIS,Grundy,0.0844
223,ILLINOIS,Jersey,0.1041
225,ILLINOIS,Kankakee,0.6656
226,ILLINOIS,LaSalle,0.4303
229,ILLINOIS,McHenry,0.0701
231,ILLINOIS,Macon,0.5971
232,ILLINOIS,Madison,0.2965
233,ILLINOIS,Marshall,0.0545
234,ILLINOIS,Mason,0.2946
237,ILLINOIS,Menard,0.0484
239,ILLINOIS,Mercer,0.1134
240,ILLINOIS,Monroe,0.0016
242,ILLINOIS,Ogle,0.2917
243,ILLINOIS,Piatt,0.0032
244,ILLINOIS,Shelby,0.085
245,ILLINOIS,Pike,0.3494
246,ILLINOIS,Putnam,0.0277
249,ILLINOIS,Richland,0.4105
250,ILLINOIS,Stark,0.0634
251,ILLINOIS,Wayne,0.4331
252,ILLINOIS,Rock Island,0.7137
254,ILLINOIS,St. Clair,0.5229
255,ILLINOIS,Warren,0.6073
257,ILLINOIS,Sangamon,0.4357
258,ILLINOIS,Scott,0.1354
259,ILLINOIS,Tazewell,0.107
260,ILLINOIS,Union,0.6844
262,ILLINOIS,Wabash,0.3207
264,ILLINOIS,Washington,0.0653
265,ILLINOIS,White,0.5382
266,ILLINOIS,Whiteside,0.3283
267,ILLINOIS,Will,0.2022
269,ILLINOIS,Woodford,0.0188
1312,ILLINOIS,Douglas,0.4439
1584,ILLINOIS,Knox,0.6462
1594,ILLINOIS,Logan,0.2271
1612,ILLINOIS,Gallatin,0.4538
1624,ILLINOIS,Bond,0.3732
1626,ILLINOIS,Henderson,0.0669
1629,ILLINOIS,Brown,0.4745
1630,ILLINOIS,Crawford,0.3838
1631,ILLINOIS,Cass,0.6971
1632,ILLINOIS,Clay,0.6115
1633,ILLINOIS,DeKalb,0.4866
1634,ILLINOIS,DuPage,0.1611
1635,ILLINOIS,Fayette,0.5949
1636,ILLINOIS,Jo Daviess,0.0525
1637,ILLINOIS,Johnson,0.4624
1638,ILLINOIS,Kane,0.4169
1639,ILLINOIS,Kendall,0.1398
1640,ILLINOIS,Lawrence,0.7783
1641,ILLINOIS,Lee,0.301
1643,ILLINOIS,McLean,0.1904
1644,ILLINOIS,Marion,0.7385
1645,ILLINOIS,Montgomery,0.3914
1646,ILLINOIS,Morgan,0.5045
1647,ILLINOIS,Moultrie,0.2949
1648,ILLINOIS,Vermilion,0.8131
1649,ILLINOIS,Perry,0.6487
1652,ILLINOIS,Randolph,0.4567
1655,ILLINOIS,Schuyler,0.5707
1656,ILLINOIS,Stephenson,0.5
2333,ILLINOIS,Winnebago,0.7204
2362,ILLINOIS,Hardin,0.5019
2363,ILLINOIS,Lake,0.3513
2364,ILLINOIS,McDonough,0.5166
2365,ILLINOIS,Peoria,0.6131
2366,ILLINOIS,Saline,0.8637
2655,ILLINOIS,Champaign,0.499
2660,ILLINOIS,Pope,0.4545
2677,ILLINOIS,Alexander,0.9573
2678,ILLINOIS,Pulaski,0.6943
2885,ILLINOIS,Cook,0.6755
